# Time	field	min	position(min)	max	position(max)
1792	Ua	0	(0.0101886 0.0130353 0)	60.0763	(0.0498085 0.0148949 -2.71874e-20)
1793	Ua	0	(0.0101886 0.0130353 0)	60.0763	(0.0498085 0.0148949 -2.71874e-20)
1794	Ua	0	(0.0101886 0.0130353 0)	60.0762	(0.0498085 0.0148949 -2.71874e-20)
1795	Ua	0	(0.0101886 0.0130353 0)	60.0762	(0.0498085 0.0148949 -2.71874e-20)
1796	Ua	0	(0.0101886 0.0130353 0)	60.0762	(0.0498085 0.0148949 -2.71874e-20)
1797	Ua	0	(0.0101886 0.0130353 0)	60.0762	(0.0498085 0.0148949 -2.71874e-20)
1798	Ua	0	(0.0101886 0.0130353 0)	60.0761	(0.0498085 0.0148949 -2.71874e-20)
1799	Ua	0	(0.0101886 0.0130353 0)	60.0761	(0.0498085 0.0148949 -2.71874e-20)
1800	Ua	0	(0.0101886 0.0130353 0)	60.0761	(0.0498085 0.0148949 -2.71874e-20)
1801	Ua	0	(0.0101886 0.0130353 0)	60.0761	(0.0498085 0.0148949 -2.71874e-20)
1802	Ua	0	(0.0101886 0.0130353 0)	60.076	(0.0498085 0.0148949 -2.71874e-20)
1803	Ua	0	(0.0101886 0.0130353 0)	60.076	(0.0498085 0.0148949 -2.71874e-20)
1804	Ua	0	(0.0101886 0.0130353 0)	60.076	(0.0498085 0.0148949 -2.71874e-20)
1805	Ua	0	(0.0101886 0.0130353 0)	60.076	(0.0498085 0.0148949 -2.71874e-20)
1806	Ua	0	(0.0101886 0.0130353 0)	60.0759	(0.0498085 0.0148949 -2.71874e-20)
1807	Ua	0	(0.0101886 0.0130353 0)	60.0759	(0.0498085 0.0148949 -2.71874e-20)
1808	Ua	0	(0.0101886 0.0130353 0)	60.0759	(0.0498085 0.0148949 -2.71874e-20)
1809	Ua	0	(0.0101886 0.0130353 0)	60.0759	(0.0498085 0.0148949 -2.71874e-20)
1810	Ua	0	(0.0101886 0.0130353 0)	60.0758	(0.0498085 0.0148949 -2.71874e-20)
1811	Ua	0	(0.0101886 0.0130353 0)	60.0758	(0.0498085 0.0148949 -2.71874e-20)
1812	Ua	0	(0.0101886 0.0130353 0)	60.0758	(0.0498085 0.0148949 -2.71874e-20)
1813	Ua	0	(0.0101886 0.0130353 0)	60.0758	(0.0498085 0.0148949 -2.71874e-20)
1814	Ua	0	(0.0101886 0.0130353 0)	60.0757	(0.0498085 0.0148949 -2.71874e-20)
1815	Ua	0	(0.0101886 0.0130353 0)	60.0757	(0.0498085 0.0148949 -2.71874e-20)
1816	Ua	0	(0.0101886 0.0130353 0)	60.0757	(0.0498085 0.0148949 -2.71874e-20)
1817	Ua	0	(0.0101886 0.0130353 0)	60.0757	(0.0498085 0.0148949 -2.71874e-20)
1818	Ua	0	(0.0101886 0.0130353 0)	60.0756	(0.0498085 0.0148949 -2.71874e-20)
1819	Ua	0	(0.0101886 0.0130353 0)	60.0756	(0.0498085 0.0148949 -2.71874e-20)
1820	Ua	0	(0.0101886 0.0130353 0)	60.0756	(0.0498085 0.0148949 -2.71874e-20)
1821	Ua	0	(0.0101886 0.0130353 0)	60.0756	(0.0498085 0.0148949 -2.71874e-20)
1822	Ua	0	(0.0101886 0.0130353 0)	60.0755	(0.0498085 0.0148949 -2.71874e-20)
1823	Ua	0	(0.0101886 0.0130353 0)	60.0755	(0.0498085 0.0148949 -2.71874e-20)
1824	Ua	0	(0.0101886 0.0130353 0)	60.0755	(0.0498085 0.0148949 -2.71874e-20)
1825	Ua	0	(0.0101886 0.0130353 0)	60.0755	(0.0498085 0.0148949 -2.71874e-20)
1826	Ua	0	(0.0101886 0.0130353 0)	60.0754	(0.0498085 0.0148949 -2.71874e-20)
1827	Ua	0	(0.0101886 0.0130353 0)	60.0754	(0.0498085 0.0148949 -2.71874e-20)
1828	Ua	0	(0.0101886 0.0130353 0)	60.0754	(0.0498085 0.0148949 -2.71874e-20)
1829	Ua	0	(0.0101886 0.0130353 0)	60.0754	(0.0498085 0.0148949 -2.71874e-20)
1830	Ua	0	(0.0101886 0.0130353 0)	60.0754	(0.0498085 0.0148949 -2.71874e-20)
1831	Ua	0	(0.0101886 0.0130353 0)	60.0753	(0.0498085 0.0148949 -2.71874e-20)
1832	Ua	0	(0.0101886 0.0130353 0)	60.0753	(0.0498085 0.0148949 -2.71874e-20)
1833	Ua	0	(0.0101886 0.0130353 0)	60.0753	(0.0498085 0.0148949 -2.71874e-20)
1834	Ua	0	(0.0101886 0.0130353 0)	60.0753	(0.0498085 0.0148949 -2.71874e-20)
1835	Ua	0	(0.0101886 0.0130353 0)	60.0752	(0.0498085 0.0148949 -2.71874e-20)
1836	Ua	0	(0.0101886 0.0130353 0)	60.0752	(0.0498085 0.0148949 -2.71874e-20)
1837	Ua	0	(0.0101886 0.0130353 0)	60.0752	(0.0498085 0.0148949 -2.71874e-20)
1838	Ua	0	(0.0101886 0.0130353 0)	60.0752	(0.0498085 0.0148949 -2.71874e-20)
1839	Ua	0	(0.0101886 0.0130353 0)	60.0752	(0.0498085 0.0148949 -2.71874e-20)
1840	Ua	0	(0.0101886 0.0130353 0)	60.0751	(0.0498085 0.0148949 -2.71874e-20)
1841	Ua	0	(0.0101886 0.0130353 0)	60.0751	(0.0498085 0.0148949 -2.71874e-20)
1842	Ua	0	(0.0101886 0.0130353 0)	60.0751	(0.0498085 0.0148949 -2.71874e-20)
1843	Ua	0	(0.0101886 0.0130353 0)	60.0751	(0.0498085 0.0148949 -2.71874e-20)
1844	Ua	0	(0.0101886 0.0130353 0)	60.075	(0.0498085 0.0148949 -2.71874e-20)
1845	Ua	0	(0.0101886 0.0130353 0)	60.075	(0.0498085 0.0148949 -2.71874e-20)
1846	Ua	0	(0.0101886 0.0130353 0)	60.075	(0.0498085 0.0148949 -2.71874e-20)
1847	Ua	0	(0.0101886 0.0130353 0)	60.075	(0.0498085 0.0148949 -2.71874e-20)
1848	Ua	0	(0.0101886 0.0130353 0)	60.075	(0.0498085 0.0148949 -2.71874e-20)
1849	Ua	0	(0.0101886 0.0130353 0)	60.0749	(0.0498085 0.0148949 -2.71874e-20)
1850	Ua	0	(0.0101886 0.0130353 0)	60.0749	(0.0498085 0.0148949 -2.71874e-20)
1851	Ua	0	(0.0101886 0.0130353 0)	60.0749	(0.0498085 0.0148949 -2.71874e-20)
1852	Ua	0	(0.0101886 0.0130353 0)	60.0749	(0.0498085 0.0148949 -2.71874e-20)
1853	Ua	0	(0.0101886 0.0130353 0)	60.0749	(0.0498085 0.0148949 -2.71874e-20)
1854	Ua	0	(0.0101886 0.0130353 0)	60.0748	(0.0498085 0.0148949 -2.71874e-20)
1855	Ua	0	(0.0101886 0.0130353 0)	60.0748	(0.0498085 0.0148949 -2.71874e-20)
1856	Ua	0	(0.0101886 0.0130353 0)	60.0748	(0.0498085 0.0148949 -2.71874e-20)
1857	Ua	0	(0.0101886 0.0130353 0)	60.0748	(0.0498085 0.0148949 -2.71874e-20)
1858	Ua	0	(0.0101886 0.0130353 0)	60.0748	(0.0498085 0.0148949 -2.71874e-20)
1859	Ua	0	(0.0101886 0.0130353 0)	60.0747	(0.0498085 0.0148949 -2.71874e-20)
1860	Ua	0	(0.0101886 0.0130353 0)	60.0747	(0.0498085 0.0148949 -2.71874e-20)
1861	Ua	0	(0.0101886 0.0130353 0)	60.0747	(0.0498085 0.0148949 -2.71874e-20)
1862	Ua	0	(0.0101886 0.0130353 0)	60.0747	(0.0498085 0.0148949 -2.71874e-20)
1863	Ua	0	(0.0101886 0.0130353 0)	60.0747	(0.0498085 0.0148949 -2.71874e-20)
1864	Ua	0	(0.0101886 0.0130353 0)	60.0746	(0.0498085 0.0148949 -2.71874e-20)
1865	Ua	0	(0.0101886 0.0130353 0)	60.0746	(0.0498085 0.0148949 -2.71874e-20)
1866	Ua	0	(0.0101886 0.0130353 0)	60.0746	(0.0498085 0.0148949 -2.71874e-20)
1867	Ua	0	(0.0101886 0.0130353 0)	60.0746	(0.0498085 0.0148949 -2.71874e-20)
1868	Ua	0	(0.0101886 0.0130353 0)	60.0746	(0.0498085 0.0148949 -2.71874e-20)
1869	Ua	0	(0.0101886 0.0130353 0)	60.0745	(0.0498085 0.0148949 -2.71874e-20)
1870	Ua	0	(0.0101886 0.0130353 0)	60.0745	(0.0498085 0.0148949 -2.71874e-20)
1871	Ua	0	(0.0101886 0.0130353 0)	60.0745	(0.0498085 0.0148949 -2.71874e-20)
1872	Ua	0	(0.0101886 0.0130353 0)	60.0745	(0.0498085 0.0148949 -2.71874e-20)
1873	Ua	0	(0.0101886 0.0130353 0)	60.0745	(0.0498085 0.0148949 -2.71874e-20)
1874	Ua	0	(0.0101886 0.0130353 0)	60.0745	(0.0498085 0.0148949 -2.71874e-20)
1875	Ua	0	(0.0101886 0.0130353 0)	60.0744	(0.0498085 0.0148949 -2.71874e-20)
1876	Ua	0	(0.0101886 0.0130353 0)	60.0744	(0.0498085 0.0148949 -2.71874e-20)
1877	Ua	0	(0.0101886 0.0130353 0)	60.0744	(0.0498085 0.0148949 -2.71874e-20)
1878	Ua	0	(0.0101886 0.0130353 0)	60.0744	(0.0498085 0.0148949 -2.71874e-20)
1879	Ua	0	(0.0101886 0.0130353 0)	60.0744	(0.0498085 0.0148949 -2.71874e-20)
1880	Ua	0	(0.0101886 0.0130353 0)	60.0743	(0.0498085 0.0148949 -2.71874e-20)
1881	Ua	0	(0.0101886 0.0130353 0)	60.0743	(0.0498085 0.0148949 -2.71874e-20)
1882	Ua	0	(0.0101886 0.0130353 0)	60.0743	(0.0498085 0.0148949 -2.71874e-20)
1883	Ua	0	(0.0101886 0.0130353 0)	60.0743	(0.0498085 0.0148949 -2.71874e-20)
1884	Ua	0	(0.0101886 0.0130353 0)	60.0743	(0.0498085 0.0148949 -2.71874e-20)
1885	Ua	0	(0.0101886 0.0130353 0)	60.0743	(0.0498085 0.0148949 -2.71874e-20)
1886	Ua	0	(0.0101886 0.0130353 0)	60.0742	(0.0498085 0.0148949 -2.71874e-20)
1887	Ua	0	(0.0101886 0.0130353 0)	60.0742	(0.0498085 0.0148949 -2.71874e-20)
1888	Ua	0	(0.0101886 0.0130353 0)	60.0742	(0.0498085 0.0148949 -2.71874e-20)
1889	Ua	0	(0.0101886 0.0130353 0)	60.0742	(0.0498085 0.0148949 -2.71874e-20)
1890	Ua	0	(0.0101886 0.0130353 0)	60.0742	(0.0498085 0.0148949 -2.71874e-20)
1891	Ua	0	(0.0101886 0.0130353 0)	60.0742	(0.0498085 0.0148949 -2.71874e-20)
1892	Ua	0	(0.0101886 0.0130353 0)	60.0741	(0.0498085 0.0148949 -2.71874e-20)
1893	Ua	0	(0.0101886 0.0130353 0)	60.0741	(0.0498085 0.0148949 -2.71874e-20)
1894	Ua	0	(0.0101886 0.0130353 0)	60.0741	(0.0498085 0.0148949 -2.71874e-20)
1895	Ua	0	(0.0101886 0.0130353 0)	60.0741	(0.0498085 0.0148949 -2.71874e-20)
1896	Ua	0	(0.0101886 0.0130353 0)	60.0741	(0.0498085 0.0148949 -2.71874e-20)
1897	Ua	0	(0.0101886 0.0130353 0)	60.0741	(0.0498085 0.0148949 -2.71874e-20)
1898	Ua	0	(0.0101886 0.0130353 0)	60.074	(0.0498085 0.0148949 -2.71874e-20)
1899	Ua	0	(0.0101886 0.0130353 0)	60.074	(0.0498085 0.0148949 -2.71874e-20)
1900	Ua	0	(0.0101886 0.0130353 0)	60.074	(0.0498085 0.0148949 -2.71874e-20)
1901	Ua	0	(0.0101886 0.0130353 0)	60.074	(0.0498085 0.0148949 -2.71874e-20)
1902	Ua	0	(0.0101886 0.0130353 0)	60.074	(0.0498085 0.0148949 -2.71874e-20)
1903	Ua	0	(0.0101886 0.0130353 0)	60.074	(0.0498085 0.0148949 -2.71874e-20)
1904	Ua	0	(0.0101886 0.0130353 0)	60.074	(0.0498085 0.0148949 -2.71874e-20)
1905	Ua	0	(0.0101886 0.0130353 0)	60.0739	(0.0498085 0.0148949 -2.71874e-20)
1906	Ua	0	(0.0101886 0.0130353 0)	60.0739	(0.0498085 0.0148949 -2.71874e-20)
1907	Ua	0	(0.0101886 0.0130353 0)	60.0739	(0.0498085 0.0148949 -2.71874e-20)
1908	Ua	0	(0.0101886 0.0130353 0)	60.0739	(0.0498085 0.0148949 -2.71874e-20)
1909	Ua	0	(0.0101886 0.0130353 0)	60.0739	(0.0498085 0.0148949 -2.71874e-20)
1910	Ua	0	(0.0101886 0.0130353 0)	60.0739	(0.0498085 0.0148949 -2.71874e-20)
1911	Ua	0	(0.0101886 0.0130353 0)	60.0739	(0.0498085 0.0148949 -2.71874e-20)
1912	Ua	0	(0.0101886 0.0130353 0)	60.0738	(0.0498085 0.0148949 -2.71874e-20)
1913	Ua	0	(0.0101886 0.0130353 0)	60.0738	(0.0498085 0.0148949 -2.71874e-20)
1914	Ua	0	(0.0101886 0.0130353 0)	60.0738	(0.0498085 0.0148949 -2.71874e-20)
1915	Ua	0	(0.0101886 0.0130353 0)	60.0738	(0.0498085 0.0148949 -2.71874e-20)
1916	Ua	0	(0.0101886 0.0130353 0)	60.0738	(0.0498085 0.0148949 -2.71874e-20)
1917	Ua	0	(0.0101886 0.0130353 0)	60.0738	(0.0498085 0.0148949 -2.71874e-20)
1918	Ua	0	(0.0101886 0.0130353 0)	60.0738	(0.0498085 0.0148949 -2.71874e-20)
1919	Ua	0	(0.0101886 0.0130353 0)	60.0737	(0.0498085 0.0148949 -2.71874e-20)
1920	Ua	0	(0.0101886 0.0130353 0)	60.0737	(0.0498085 0.0148949 -2.71874e-20)
1921	Ua	0	(0.0101886 0.0130353 0)	60.0737	(0.0498085 0.0148949 -2.71874e-20)
1922	Ua	0	(0.0101886 0.0130353 0)	60.0737	(0.0498085 0.0148949 -2.71874e-20)
1923	Ua	0	(0.0101886 0.0130353 0)	60.0737	(0.0498085 0.0148949 -2.71874e-20)
1924	Ua	0	(0.0101886 0.0130353 0)	60.0737	(0.0498085 0.0148949 -2.71874e-20)
1925	Ua	0	(0.0101886 0.0130353 0)	60.0737	(0.0498085 0.0148949 -2.71874e-20)
1926	Ua	0	(0.0101886 0.0130353 0)	60.0737	(0.0498085 0.0148949 -2.71874e-20)
1927	Ua	0	(0.0101886 0.0130353 0)	60.0736	(0.0498085 0.0148949 -2.71874e-20)
1928	Ua	0	(0.0101886 0.0130353 0)	60.0736	(0.0498085 0.0148949 -2.71874e-20)
1929	Ua	0	(0.0101886 0.0130353 0)	60.0736	(0.0498085 0.0148949 -2.71874e-20)
1930	Ua	0	(0.0101886 0.0130353 0)	60.0736	(0.0498085 0.0148949 -2.71874e-20)
1931	Ua	0	(0.0101886 0.0130353 0)	60.0736	(0.0498085 0.0148949 -2.71874e-20)
1932	Ua	0	(0.0101886 0.0130353 0)	60.0736	(0.0498085 0.0148949 -2.71874e-20)
1933	Ua	0	(0.0101886 0.0130353 0)	60.0736	(0.0498085 0.0148949 -2.71874e-20)
1934	Ua	0	(0.0101886 0.0130353 0)	60.0736	(0.0498085 0.0148949 -2.71874e-20)
1935	Ua	0	(0.0101886 0.0130353 0)	60.0735	(0.0498085 0.0148949 -2.71874e-20)
1936	Ua	0	(0.0101886 0.0130353 0)	60.0735	(0.0498085 0.0148949 -2.71874e-20)
1937	Ua	0	(0.0101886 0.0130353 0)	60.0735	(0.0498085 0.0148949 -2.71874e-20)
1938	Ua	0	(0.0101886 0.0130353 0)	60.0735	(0.0498085 0.0148949 -2.71874e-20)
1939	Ua	0	(0.0101886 0.0130353 0)	60.0735	(0.0498085 0.0148949 -2.71874e-20)
1940	Ua	0	(0.0101886 0.0130353 0)	60.0735	(0.0498085 0.0148949 -2.71874e-20)
1941	Ua	0	(0.0101886 0.0130353 0)	60.0735	(0.0498085 0.0148949 -2.71874e-20)
1942	Ua	0	(0.0101886 0.0130353 0)	60.0735	(0.0498085 0.0148949 -2.71874e-20)
1943	Ua	0	(0.0101886 0.0130353 0)	60.0734	(0.0498085 0.0148949 -2.71874e-20)
1944	Ua	0	(0.0101886 0.0130353 0)	60.0734	(0.0498085 0.0148949 -2.71874e-20)
1945	Ua	0	(0.0101886 0.0130353 0)	60.0734	(0.0498085 0.0148949 -2.71874e-20)
1946	Ua	0	(0.0101886 0.0130353 0)	60.0734	(0.0498085 0.0148949 -2.71874e-20)
1947	Ua	0	(0.0101886 0.0130353 0)	60.0734	(0.0498085 0.0148949 -2.71874e-20)
1948	Ua	0	(0.0101886 0.0130353 0)	60.0734	(0.0498085 0.0148949 -2.71874e-20)
1949	Ua	0	(0.0101886 0.0130353 0)	60.0734	(0.0498085 0.0148949 -2.71874e-20)
1950	Ua	0	(0.0101886 0.0130353 0)	60.0734	(0.0498085 0.0148949 -2.71874e-20)
1951	Ua	0	(0.0101886 0.0130353 0)	60.0734	(0.0498085 0.0148949 -2.71874e-20)
1952	Ua	0	(0.0101886 0.0130353 0)	60.0734	(0.0498085 0.0148949 -2.71874e-20)
1953	Ua	0	(0.0101886 0.0130353 0)	60.0733	(0.0498085 0.0148949 -2.71874e-20)
1954	Ua	0	(0.0101886 0.0130353 0)	60.0733	(0.0498085 0.0148949 -2.71874e-20)
1955	Ua	0	(0.0101886 0.0130353 0)	60.0733	(0.0498085 0.0148949 -2.71874e-20)
1956	Ua	0	(0.0101886 0.0130353 0)	60.0733	(0.0498085 0.0148949 -2.71874e-20)
1957	Ua	0	(0.0101886 0.0130353 0)	60.0733	(0.0498085 0.0148949 -2.71874e-20)
1958	Ua	0	(0.0101886 0.0130353 0)	60.0733	(0.0498085 0.0148949 -2.71874e-20)
1959	Ua	0	(0.0101886 0.0130353 0)	60.0733	(0.0498085 0.0148949 -2.71874e-20)
1960	Ua	0	(0.0101886 0.0130353 0)	60.0733	(0.0498085 0.0148949 -2.71874e-20)
1961	Ua	0	(0.0101886 0.0130353 0)	60.0733	(0.0498085 0.0148949 -2.71874e-20)
1962	Ua	0	(0.0101886 0.0130353 0)	60.0733	(0.0498085 0.0148949 -2.71874e-20)
1963	Ua	0	(0.0101886 0.0130353 0)	60.0732	(0.0498085 0.0148949 -2.71874e-20)
1964	Ua	0	(0.0101886 0.0130353 0)	60.0732	(0.0498085 0.0148949 -2.71874e-20)
1965	Ua	0	(0.0101886 0.0130353 0)	60.0732	(0.0498085 0.0148949 -2.71874e-20)
1966	Ua	0	(0.0101886 0.0130353 0)	60.0732	(0.0498085 0.0148949 -2.71874e-20)
1967	Ua	0	(0.0101886 0.0130353 0)	60.0732	(0.0498085 0.0148949 -2.71874e-20)
1968	Ua	0	(0.0101886 0.0130353 0)	60.0732	(0.0498085 0.0148949 -2.71874e-20)
1969	Ua	0	(0.0101886 0.0130353 0)	60.0732	(0.0498085 0.0148949 -2.71874e-20)
1970	Ua	0	(0.0101886 0.0130353 0)	60.0732	(0.0498085 0.0148949 -2.71874e-20)
1971	Ua	0	(0.0101886 0.0130353 0)	60.0732	(0.0498085 0.0148949 -2.71874e-20)
1972	Ua	0	(0.0101886 0.0130353 0)	60.0732	(0.0498085 0.0148949 -2.71874e-20)
1973	Ua	0	(0.0101886 0.0130353 0)	60.0732	(0.0498085 0.0148949 -2.71874e-20)
1974	Ua	0	(0.0101886 0.0130353 0)	60.0732	(0.0498085 0.0148949 -2.71874e-20)
1975	Ua	0	(0.0101886 0.0130353 0)	60.0731	(0.0498085 0.0148949 -2.71874e-20)
1976	Ua	0	(0.0101886 0.0130353 0)	60.0731	(0.0498085 0.0148949 -2.71874e-20)
1977	Ua	0	(0.0101886 0.0130353 0)	60.0731	(0.0498085 0.0148949 -2.71874e-20)
1978	Ua	0	(0.0101886 0.0130353 0)	60.0731	(0.0498085 0.0148949 -2.71874e-20)
1979	Ua	0	(0.0101886 0.0130353 0)	60.0731	(0.0498085 0.0148949 -2.71874e-20)
1980	Ua	0	(0.0101886 0.0130353 0)	60.0731	(0.0498085 0.0148949 -2.71874e-20)
1981	Ua	0	(0.0101886 0.0130353 0)	60.0731	(0.0498085 0.0148949 -2.71874e-20)
1982	Ua	0	(0.0101886 0.0130353 0)	60.0731	(0.0498085 0.0148949 -2.71874e-20)
1983	Ua	0	(0.0101886 0.0130353 0)	60.0731	(0.0498085 0.0148949 -2.71874e-20)
1984	Ua	0	(0.0101886 0.0130353 0)	60.0731	(0.0498085 0.0148949 -2.71874e-20)
1985	Ua	0	(0.0101886 0.0130353 0)	60.0731	(0.0498085 0.0148949 -2.71874e-20)
1986	Ua	0	(0.0101886 0.0130353 0)	60.0731	(0.0498085 0.0148949 -2.71874e-20)
1987	Ua	0	(0.0101886 0.0130353 0)	60.0731	(0.0498085 0.0148949 -2.71874e-20)
1988	Ua	0	(0.0101886 0.0130353 0)	60.073	(0.0498085 0.0148949 -2.71874e-20)
1989	Ua	0	(0.0101886 0.0130353 0)	60.073	(0.0498085 0.0148949 -2.71874e-20)
1990	Ua	0	(0.0101886 0.0130353 0)	60.073	(0.0498085 0.0148949 -2.71874e-20)
1991	Ua	0	(0.0101886 0.0130353 0)	60.073	(0.0498085 0.0148949 -2.71874e-20)
1992	Ua	0	(0.0101886 0.0130353 0)	60.073	(0.0498085 0.0148949 -2.71874e-20)
1993	Ua	0	(0.0101886 0.0130353 0)	60.073	(0.0498085 0.0148949 -2.71874e-20)
1994	Ua	0	(0.0101886 0.0130353 0)	60.073	(0.0498085 0.0148949 -2.71874e-20)
1995	Ua	0	(0.0101886 0.0130353 0)	60.073	(0.0498085 0.0148949 -2.71874e-20)
1996	Ua	0	(0.0101886 0.0130353 0)	60.073	(0.0498085 0.0148949 -2.71874e-20)
1997	Ua	0	(0.0101886 0.0130353 0)	60.073	(0.0498085 0.0148949 -2.71874e-20)
1998	Ua	0	(0.0101886 0.0130353 0)	60.073	(0.0498085 0.0148949 -2.71874e-20)
1999	Ua	0	(0.0101886 0.0130353 0)	60.073	(0.0498085 0.0148949 -2.71874e-20)
2000	Ua	0	(0.0101886 0.0130353 0)	60.073	(0.0498085 0.0148949 -2.71874e-20)
